id,name,current_price,original_price,discount_rate,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,url,source,category,category_id,image_url,thumbnails
184036446,Apple iPhone 11,9890000,15999000,38,3092,4.8,3110 mAh,"v5., A2DP, LE",apple,Dual Camera 12.0 MP,12 MP,Apple GPU 4 nhân,Apple A13 Bionic 6 nhân,Có,2 nhân 2.65 GHz & 4 nhân 1.8 GHz,IPS LCD,N/A,Có,"Cáp, Sách hướng dẫn, Cây lấy sim",iPhone 11,Lightning,1 SIM vật lý và 1 E-SIM,Lightning,194 g,"Quay video 4K ở tốc độ 24 fps, 25 fps, 30 fps, hoặc 60 fps</p><p>Quay video HD 1080p ở tốc độ 25 fps, 30 fps, hoặc 60 fps</p><p>Hỗ trợ quay video chậm 1080p ở tốc độ 120 fps hoặc 240 fps",4 GB,128GB,6.1 inch,Wi-Fi hotspot Dual-band (2.4 GHz/5 GHz) Wi-Fi 802.11 a/b/g/n/ac/ax,https://tiki.vn/product-p184036446.html?spid=32033732,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/aa/24/e0/d73c22287081d807af0de9cb48a79f3c.jpg,https://salt.tikicdn.com/ts/product/d5/78/20/1f2b4017b4a098a7e64aa5be73d3f1a5.jpg,https://salt.tikicdn.com/ts/product/23/d8/a3/f8c9e837f0caad66784aa1d0786c45b7.jpg,https://salt.tikicdn.com/ts/product/54/15/ab/c14cbec4bc210b05b6680f1a5cffab15.jpg,https://salt.tikicdn.com/ts/product/18/be/e2/4a437ee63265ab46ec63fcf465526ce0.jpg,https://salt.tikicdn.com/ts/product/7b/fc/1f/d513414065a74432988ffe7811a2ea7e.jpg,https://salt.tikicdn.com/ts/product/8b/74/f2/d0dbcd4c223367475693faa66be62de3.jpg",https://salt.tikicdn.com/ts/product/aa/24/e0/d73c22287081d807af0de9cb48a79f3c.jpg
276448771,"Samsung Galaxy Watch FE (Bluetooth, 40mm) - Hàng Chính Hãng - Đen",4290000,4290000,0,0,0,N/A,N/A,samsung,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p276448771.html?spid=276448772,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/de/19/42/c531de33a1bd2bf1a11138930949e9ad.png,https://salt.tikicdn.com/ts/product/de/19/42/c531de33a1bd2bf1a11138930949e9ad.png
276440892,[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng - Hàng Chính Hãng,4690000,4790000,2,0,0,5500mAh,Bluetooth 5.2,vivo,N/A,N/A,N/A,T612,N/A,N/A,N/A,Hỗ trợ,Hỗ trợ,"<div>
<div class=""parmas-container"">
<div class=""content-box"">
<div class=""one-item"">
<div class=""two-list"">
<div class=""two-item"">
<div class=""value"">Sách hướng dẫn, Dây USB Củ sạc, Que lấy SIM, Ốp lưng, Miếng dán màn hình (Dán sẵn), Thẻ bảo hành</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div class=""pic-title thick-font""> </div>
<div class=""pic-detail""> </div>",Y19s,N/A,Nano,Type C,198g,N/A,8GB,128GB,N/A,N/A,https://tiki.vn/product-p276440892.html?spid=276492924,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/24/c2/7b/c60b92ee7204adb013846c71fe7ef35c.png,https://salt.tikicdn.com/ts/product/f1/fe/e0/f2e7e696a51244c3f3451d357da7a87f.png,https://salt.tikicdn.com/ts/product/a0/22/d3/a84cd8b6e85c5390cfb2c079a84688e5.png,https://salt.tikicdn.com/ts/product/ac/a4/8c/d5fdd7a82e4663563be293576a98edcc.png,https://salt.tikicdn.com/ts/product/3f/0d/70/d541c0a8de1b8214cdf3ec23749d977e.png,https://salt.tikicdn.com/ts/product/bd/5e/dd/a8cbe5e9d8d3b6114908667223e531c6.png",https://salt.tikicdn.com/ts/product/24/c2/7b/c60b92ee7204adb013846c71fe7ef35c.png
276167489,"Gậy Selfie Từ Tính Baseus TechShot Series Dual-Support Phone (Nam Châm + Kẹp, Bluetooth Remote control) hàng chính hãng",882000,882000,0,1,4,N/A,N/A,baseus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p276167489.html?spid=276167490,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/40/30/56/c64d7fd5f20f8d8a660b2e8cedfda119.jpg,https://salt.tikicdn.com/ts/product/d0/70/c4/91632c827f179200ceed6466d8b48117.jpg,https://salt.tikicdn.com/ts/product/9d/29/93/4e3f2a17f1302e17e19bee6089a075cf.jpg,https://salt.tikicdn.com/ts/product/67/9b/6c/5b124affafbcf4c97c2d0f3ef65b4279.jpg,https://salt.tikicdn.com/ts/product/1d/f3/25/20526ec53d9013f10d6a1079617f54fd.jpg,https://salt.tikicdn.com/ts/product/a3/bb/cc/b9e11fc1bd3d96ff605286fe47fd2eaa.jpg,https://salt.tikicdn.com/ts/product/ce/ff/b0/c5e2bc0a106f4f9b6b1a28d49f0bd90d.jpg",https://salt.tikicdn.com/ts/product/40/30/56/c64d7fd5f20f8d8a660b2e8cedfda119.jpg
276079498,Điện thoại OPPO A3x 4GB/64GB - Hàng Chính Hãng,3315500,3490000,5,1,5,N/A,N/A,oppo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p276079498.html?spid=276079502,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/cd/08/27/61acabad63399133de5e3ad5635f9611.jpg,https://salt.tikicdn.com/ts/product/cd/08/27/9d31ddad14c11206f2a3f8138aa5855a.jpg,https://salt.tikicdn.com/ts/product/b7/96/25/d8f66f3d869d90c053d3aaf021b25ac6.jpg,https://salt.tikicdn.com/ts/product/15/1b/50/2e9284128e164df75ed45dbcc55a95ef.jpg,https://salt.tikicdn.com/ts/product/90/0c/85/ff04840814fc00161093618ec6492ea9.jpg,https://salt.tikicdn.com/ts/product/bf/74/8d/120b8c46a9751a4331b21131efef465b.jpg,https://salt.tikicdn.com/ts/product/c9/ae/13/dce4fc401a92823de8b040bb3fb8a4ea.jpg,https://salt.tikicdn.com/ts/product/ce/31/ec/f832f42820b1559a3dd26542688a65d6.jpg",https://salt.tikicdn.com/ts/product/cd/08/27/61acabad63399133de5e3ad5635f9611.jpg
276074109,Điện thoại Xiaomi Redmi 13 - Hàng chính hãng,3779000,4290000,12,0,0,N/A,N/A,xiaomi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p276074109.html?spid=276074088,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/e0/db/80/85ae233c0f44af50a9b7540de5542020.jpg,https://salt.tikicdn.com/ts/product/a6/25/57/3b30d43c43a8a9bf77eec1ed1a7e9115.jpg,https://salt.tikicdn.com/ts/product/a0/6c/50/a8b9d6923c2e4466c91f4a82c9d42454.jpg",https://salt.tikicdn.com/ts/product/e0/db/80/85ae233c0f44af50a9b7540de5542020.jpg
276032851,Điện thoại Realme Note 60 ( 6GB/128GB) - Hàng Chính Hãng,2790000,3890000,28,1,5,5000 mAh,Bluetooth 5.0,realme,32MP,5MP,N/A,UNISOC T612,N/A,2*A75 @1.8 GHz，6*A55 @1.8 GHz,IPS LCD,N/A,N/A,N/A,N/A,3.5mm ,nano SIM,Type-C ,187g,N/A,6GB,128GB,6.74 inch,"2.4GHz, 5GHz",https://tiki.vn/product-p276032851.html?spid=276032918,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/ce/0f/75/d8dc5a7968384a6ed0d330647752ba10.png,https://salt.tikicdn.com/ts/product/f2/04/07/2cb97ebfcbfd86166a0975a874b7cc60.jpg,https://salt.tikicdn.com/ts/product/ca/82/6f/1d1fe939e7b459ac0361fba244babb30.jpg,https://salt.tikicdn.com/ts/product/e6/5d/24/8966fec336eef214c54482bc441d14b3.jpg,https://salt.tikicdn.com/ts/product/52/bd/34/94511432a7cc42462958d159c2dbc7f8.jpg,https://salt.tikicdn.com/ts/product/ab/fe/f0/b77afeca3ceaef24ac5067ca2aabfc2f.jpg",https://salt.tikicdn.com/ts/product/ce/0f/75/d8dc5a7968384a6ed0d330647752ba10.png
275915202,Điện thoại Vivo Y18s ( 6GB/128GB) - Hàng Chính Hãng,3490000,4190000,17,0,0, 5000 mAh, v5.0,vivo, Chính 50 MP &amp; Phụ 0.08 MP, 8 MP,N/A,MediaTek Helio G85 8 nhân,N/A, 2 nhân 2.0 GHz &amp; 6 nhân 1.8 GHz,IPS LCD,N/A,N/A,N/A,N/A, 3.5 mm,Nano SIM, Type-C,185gr,N/A,6GB,128GB,6.56 inch, Wi-Fi hotspotDual-band (2.4 GHz/5 GHz),https://tiki.vn/product-p275915202.html?spid=275916020,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/48/79/a6/5aee3ed44d715f19f2d6df2abfcb20d9.png,https://salt.tikicdn.com/ts/product/81/2c/7b/bed6604c6adf0a11d5ab78f4d7361389.jpg,https://salt.tikicdn.com/ts/product/08/9a/d5/998be95c285fba6e468a4bce3a1c89bb.jpeg,https://salt.tikicdn.com/ts/product/d9/ca/a1/dccf3e2109ad6d12859bcfa7e503f13b.jpeg,https://salt.tikicdn.com/ts/product/b4/7e/8e/5601381078b74995ded51122a5bbe5d4.jpeg,https://salt.tikicdn.com/ts/product/cd/e1/fa/3592deca7ec3a9df7d2cb62171236531.jpeg,https://salt.tikicdn.com/ts/product/01/1b/6b/bd5853ac499e21edfe02ef06c46a03dc.jpeg",https://salt.tikicdn.com/ts/product/48/79/a6/5aee3ed44d715f19f2d6df2abfcb20d9.png
275773451,OPPO A60 128GB - Hàng Chính Hãng,5215500,5490000,5,1,4,N/A,N/A,oppo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275773451.html?spid=275773453,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/d1/14/4b/754a6bcbbbbf209aaa6c47682f25c874.jpg,https://salt.tikicdn.com/ts/product/d1/14/4b/0544b8d7d437011ba85cf11a67ca2a2c.jpg,https://salt.tikicdn.com/ts/product/c5/67/dc/09a02d77a65edadabe5ab51ffea9f5f9.jpg,https://salt.tikicdn.com/ts/product/d9/9c/a1/9d5158e4cfa14ca3d24ee3b3f852d933.jpg,https://salt.tikicdn.com/ts/product/9c/91/dd/3dbc0d8874c7a6878cd18c4823215b7d.jpg,https://salt.tikicdn.com/ts/product/df/07/cb/3b7c785d6919f8765019fa9cdeaea546.jpg,https://salt.tikicdn.com/ts/product/b5/ac/e9/8b809687ffefb35a177b71d5dd7940a7.jpg,https://salt.tikicdn.com/ts/product/57/bb/69/045ae6896a71acb46c00951798a20138.jpg",https://salt.tikicdn.com/ts/product/d1/14/4b/754a6bcbbbbf209aaa6c47682f25c874.jpg
275618841,Điện thoại Realme Note 50 4GB/128GB - Hàng chính hãng,2450000,2890000,15,8,5,5000 mAh,v5.0,realme,Chính 13 MP và Phụ 0.08 MP,5 MP,Mali-G57, Unisoc Tiger T612,N/A, 1.82 GHz,N/A,N/A,N/A,N/A,N/A,3.5 mm,Nano SIM, Type-C,186gr,N/A,4GB,128GB,6.74 inch,Wi-Fi hotspotDual-band (2.4 GHz/5 GHz),https://tiki.vn/product-p275618841.html?spid=275619338,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/9d/a9/8e/c7d4049273ed3c425f202b4ca25f76bf.png,https://salt.tikicdn.com/ts/product/a3/c6/80/fc06aef9e7a53a4cfc29da6608c513b6.jpg,https://salt.tikicdn.com/ts/product/fc/19/18/4052287d8b8c9382ccae2c6a883cb13e.jpg,https://salt.tikicdn.com/ts/product/16/80/b6/8b3472e4daeb630eb826df5cfeebe4e8.jpg,https://salt.tikicdn.com/ts/product/35/0f/0f/966906a6666a8cac48641e78b15b4ff0.jpg,https://salt.tikicdn.com/ts/product/d8/e3/7c/21e2cb2399e764d571c837f95ab75d50.jpg",https://salt.tikicdn.com/ts/product/9d/a9/8e/c7d4049273ed3c425f202b4ca25f76bf.png
275589968,Điện thoại Nokia 3210 4G - Hàng chính hãng,1599000,1690000,5,0,0,N/A,N/A,nokia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275589968.html?spid=275589974,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/21/fe/26/e99be38367b4d94f217c040400dfe9c1.jpg,https://salt.tikicdn.com/ts/product/71/04/dd/aa72a2975e941a20672dc848e600522c.jpg,https://salt.tikicdn.com/ts/product/d9/c6/65/eabffc6a26c0d0494ece06c8a6387643.jpg,https://salt.tikicdn.com/ts/product/57/d3/de/2e91bcddb3481e54cd0e973361a4fdba.jpg",https://salt.tikicdn.com/ts/product/21/fe/26/e99be38367b4d94f217c040400dfe9c1.jpg
275386649,Điện Thoại Nokia 3210 4G - Hàng Chính Hãng,1590000,1590000,0,1,5,1450 mAh, v5.0,nokia,N/A,N/A,N/A,Unisoc T107,N/A,1.0 GHz,QVGA (240 x 320 Pixels),N/A,Có,"Bộ sản phẩm bao gồm: Thân máy, sạc, cáp sạc, sách hướng dẫn.",Nokia 3210 4G, 3.5 mm,Nano, Type-C,Nặng 88g,N/A,N/A,N/A,2.4 inch,N/A,https://tiki.vn/product-p275386649.html?spid=275386655,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/5e/ca/74/fc8faa93c93528591356c78518f740d2.jpg,https://salt.tikicdn.com/ts/product/5e/ca/74/fc8faa93c93528591356c78518f740d2.jpg
275362333,Điện thoại Samsung Galaxy M15 5G - Hàng chính hãng,4990000,4990000,0,0,0,N/A,N/A,samsung,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275362333.html?spid=275172628,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/98/95/0c/0fd56fef9186d80c7a6d7285fc67fd0a.jpg,https://salt.tikicdn.com/ts/product/77/f1/65/f48369e0e34687bcd30715e6a5f03845.jpg,https://salt.tikicdn.com/ts/product/f4/f9/a6/157c32b5dfe2f6093a0984573c18c3ef.jpg,https://salt.tikicdn.com/ts/product/48/15/f6/f7e3a5a618484cbe1eba1168522fae0a.jpg,https://salt.tikicdn.com/ts/product/e3/66/c3/3dc74962facce7a1fa583c025713eed7.jpg,https://salt.tikicdn.com/ts/product/d3/48/40/d29a77e96fcd80edb45441e4a31bcc92.jpg,https://salt.tikicdn.com/ts/product/3f/28/82/c127d1624617f884ac0d26e0d2228536.jpg,https://salt.tikicdn.com/ts/product/5d/88/80/00653f2bdf19a070c37c5412954303c6.jpg",https://salt.tikicdn.com/ts/product/98/95/0c/0fd56fef9186d80c7a6d7285fc67fd0a.jpg
274857095,Điện Thoại Xiaomi POCO C65 6GB/128GB - Hàng Chính Hãng,2599000,3090000,16,2,5,5000 mAh,v5.3,xiaomi,N/A,N/A,N/A,MediaTek Helio G85 ,N/A,N/A,IPS LCD,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn sử dụng.",Xiaomi POCO C65 6GB/128GB,Jack tai nghe 3.5,Nano,Type-C,192g,N/A,N/A,N/A,6.74 inch,Wi-Fi: 2.4GHz | 5GHz,https://tiki.vn/product-p274857095.html?spid=274857097,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/34/8d/82/1300a926a364e0bd7da4a6298e308aae.jpg,https://salt.tikicdn.com/ts/product/34/8d/82/1300a926a364e0bd7da4a6298e308aae.jpg
274800490,Điện thoại Xiaomi Redmi A3 (4GB/128GB) - Hàng Chính Hãng,2490000,2990000,17,1,5,	5000 mAh,	v5.3,xiaomi,	5 MP,	Chính 8 MP &amp; Phụ 0.08 MP,	IMG PowerVR GE8320,	MediaTek Helio G36 8 nhân,N/A,2.2 GHz,	IPS LCD,"GPS  ,GLONASS , GALILEO , BEIDOU",Có,"Sách hướng dẫn, Cáp sạc",N/A,	3.5 mm,Nano Sim,	Type-C,N/A,N/A,4GB,128GB,6.71 inch,"Wi-Fi hotspot , Wi-Fi 802.11 a/b/g/n/ac,  Dual-band (2.4 GHz/5 GHz)",https://tiki.vn/product-p274800490.html?spid=274800728,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/eb/ae/5c/8dcafdd49092d26009c2120454393c61.png,https://salt.tikicdn.com/ts/product/15/c5/82/7fbfba454c6ef6ad866ba7fb0e2a7969.jpg,https://salt.tikicdn.com/ts/product/3e/5b/26/d7a90c7cc25e352e416e41376dd319c4.png,https://salt.tikicdn.com/ts/product/2b/5d/d3/de9e65c7a94f990cc143f506ddd6afe9.png,https://salt.tikicdn.com/ts/product/3c/ea/b7/2673120f3d8f710784839c4e7c0e647b.jpg,https://salt.tikicdn.com/ts/product/43/b6/d5/b5cba5c7b1fd49682628eae563a02305.jpg,https://salt.tikicdn.com/ts/product/01/ec/a7/9633929855484a302ac98093c44bda3c.jpg,https://salt.tikicdn.com/ts/product/77/cf/3d/d53bd13409d27bd6dd8101cc55334958.jpg,https://salt.tikicdn.com/ts/product/25/8a/5c/a66b3471000d46df5b7796c06baf9f86.jpg,https://salt.tikicdn.com/ts/product/03/c7/85/58607ccd5229484ca40e5fa27f67b102.jpg,https://salt.tikicdn.com/ts/product/8b/93/5d/996487d6216ab6d0f797ad03fee6b390.jpg,https://salt.tikicdn.com/ts/product/46/fd/c4/fdb929576e64723098ac3ced49173812.jpg,https://salt.tikicdn.com/ts/product/cb/39/28/e5650fe8dc6b74262c705dc59bdeee81.jpg,https://salt.tikicdn.com/ts/product/96/da/c8/f06b13046887ad85cea82c585e55dd01.jpg,https://salt.tikicdn.com/ts/product/05/cb/38/b554b5fb4f7a6854be88503ff3e648c3.jpg,https://salt.tikicdn.com/ts/product/0b/71/82/53eb6395f8228d7740e6f0d5ff907959.jpg,https://salt.tikicdn.com/ts/product/38/8f/9b/75753a89e48a1444e9fe87a982a1650b.jpg,https://salt.tikicdn.com/ts/product/1e/29/32/931668db5d24cbc4a207d1d9ff32115a.jpg",https://salt.tikicdn.com/ts/product/eb/ae/5c/8dcafdd49092d26009c2120454393c61.png
274638659,"Điện Thoại Xiaomi Redmi Note 13 Pro 5G 8GB/128GB Snapdragon 7s Gen 2 , Màn OLED 120Hz, Rom Tiếng việt - Hàng nhập khẩu",4959000,5690000,13,19,4.5,N/A,N/A,xiaomi,N/A,N/A,N/A,Snapdragon 7s Gen 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8GB,128GB,6.67 inch,N/A,https://tiki.vn/product-p274638659.html?spid=274638661,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/e2/46/d7/6c4179b0a95c74d323e44d2bb1c5bef5.jpg,https://salt.tikicdn.com/ts/product/48/ce/a8/8a5f73591bfb3325ef93241d837fad22.jpg,https://salt.tikicdn.com/ts/product/e7/52/35/2977c453369b7620ff2d34b07ed2b701.jpg,https://salt.tikicdn.com/ts/product/ef/16/75/a5e0e361b45a6f4148ab4c955bcd342d.jpg,https://salt.tikicdn.com/ts/product/ab/9d/47/d344398b6a24975da39e20789cc492e5.jpg,https://salt.tikicdn.com/ts/product/dd/3d/5e/832b14240e9e47fcf950877e08a24a6f.jpg",https://salt.tikicdn.com/ts/product/e2/46/d7/6c4179b0a95c74d323e44d2bb1c5bef5.jpg
274638430,"Điện thoại Redmi Note 13R 5G 4GB/128GB Dimensity 6100+ , Màn 90Hz , Rom quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",2659000,3590000,26,3,5,5000mah,N/A,xiaomi,N/A,N/A,N/A,Dimensity 6100+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4GB,128GB,6.74 inch,N/A,https://tiki.vn/product-p274638430.html?spid=274638438,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/4f/7b/47/8ddc593e26f0e5a0c8f767ed58383eeb.jpg,https://salt.tikicdn.com/ts/product/9c/65/d0/abedf539a3926a422eb8542639f19220.jpg,https://salt.tikicdn.com/ts/product/c7/66/ae/536ee610a50020da7513ce21608b4b4f.jpg,https://salt.tikicdn.com/ts/product/e7/97/2c/54232988bc40846a51d9fc9e7f2f89dc.jpg,https://salt.tikicdn.com/ts/product/e0/8b/4a/d4ac3368679983e337e3f272c506f776.jpg",https://salt.tikicdn.com/ts/product/4f/7b/47/8ddc593e26f0e5a0c8f767ed58383eeb.jpg
274544634,"Điện thoại Redmi Note 12R 5G 6/128GB Snapdragon 4 Gen 2, Rom Quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",3099000,3590000,14,7,5,5000mah,N/A,xiaomi,N/A,N/A,N/A,Qualcomm Snapdragon 4 Gen 2 (4 nm),N/A,N/A,"IPS LCD, 90Hz Full HD+ (1080 x 2460 pixels)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6GB,128GB,6.78 inch,N/A,https://tiki.vn/product-p274544634.html?spid=274544645,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/5a/99/f3/e05d4b0343ae442497408a835131afa8.jpg,https://salt.tikicdn.com/ts/product/4b/89/46/22ff73c78b92cd74d9c565ddf7abca3a.jpg,https://salt.tikicdn.com/ts/product/d2/aa/7a/24555d7b9ecb992e9e77ad75cb1c382d.jpg",https://salt.tikicdn.com/ts/product/5a/99/f3/e05d4b0343ae442497408a835131afa8.jpg
274542883,Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính Hãng,7049000,8290000,15,1,5,5000 mAh,BT 5.3,samsung,N/A,N/A,Mali-G68 MP5,Exynos 1380,N/A,4 nhân 2.4 GHz &amp; 4 nhân 2.0 GHz,Super AMOLED,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn.",Samsung A35 5G 8GB/128GB,Type C,Nano,Type C,209g,N/A,N/A,N/A,N/A,"802.11 a/b/g/n/ac/ax 2.4GHz+5GHz, WiFi Direct ",https://tiki.vn/product-p274542883.html?spid=274542887,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/c2/41/88/7184c3039e9a3de505885933ae4ff51f.jpg,https://salt.tikicdn.com/ts/product/c2/41/88/7184c3039e9a3de505885933ae4ff51f.jpg
274415640,Điện Thoại Xiaomi Redmi Note 13 Pro 8GB/128GB - Hàng Chính Hãng,5979000,7290000,18,0,0,5000mAH,v5.2,xiaomi,N/A,N/A,Mali-G57 MC2,MediaTek Helio G99-Ultra 8 nhân,N/A,2.2 GHz,AMOLED,N/A,N/A,"Bộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng.",Xiaomi Redmi Note 13 Pro 8GB/128GB,3.5 mm,Nano SIM,Type-C,Nặng 188g,N/A,N/A,N/A,6.67 inch,Wi-Fi hotspot,https://tiki.vn/product-p274415640.html?spid=274415644,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/28/43/c7/079a049441d635fbcc536a94044fa903.jpg,https://salt.tikicdn.com/ts/product/28/43/c7/079a049441d635fbcc536a94044fa903.jpg
274405521,Điện Thoại Samsung A05 4GB/64GB - Hàng Chính Hãng,2649000,2990000,11,2,5,N/A,N/A,samsung,N/A,N/A,N/A,MediaTek Helio G85 8 nhân,N/A,4 nhân 2.0 GHz &amp; 4 nhân 1.8 GHz,PLS LCD,N/A,N/A,"Bộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.", Samsung A05 4GB/64GB,3.5 mm,Nano,Type-C,N/A,N/A,N/A,N/A,6.7 inch,N/A,https://tiki.vn/product-p274405521.html?spid=274405525,tiki.vn,dien-thoai-smartphone,mobiles,https://salt.tikicdn.com/ts/product/f3/f5/28/4ea03d1d0846c2b1292ffa28345e902c.jpg,https://salt.tikicdn.com/ts/product/f3/f5/28/4ea03d1d0846c2b1292ffa28345e902c.jpg
274059475,Điện Thoại Samsung Galaxy S24 Ultra (12GB/256GB) - Hàng Chính Hãng,25950000,33990000,24,2,5,5000 mAh,"5.3, A2DP, LE",samsung,N/A,N/A,Adreno 750,Snapdragon 8 Gen 3 for Galaxy,N/A,Octa-core (1x3.3 GHz Cortex-X4 &amp; 5x3.2 GHz Cortex-A720 &amp; 2x2.3 GHz Cortex-A520),Dynamic AMOLED 2X,Có,N/A,"Bộ sản phẩm gồm: Cáp Type C, Cây lấy sim, Hộp, Sách hướng dẫn",SM-S928BZTQXXV,Type-C,1 Nano SIM &amp; 1 eSIM,Type-C,232 g,N/A,N/A,N/A,6.8 inch,	 Wi-Fi MIMO  Wi-Fi Direct  Wi-Fi hotspot  Dual-band (2.4 GHz/5 GHz)  Wi-Fi 802.11 a/b/g/n/ac/ax,https://tiki.vn/product-p274059475.html?spid=274059477,tiki.vn,dien-thoai-smartphone,mobiles,"https://salt.tikicdn.com/ts/product/fd/ec/09/be00751faf88d59f5722e0982a69887a.jpg,https://salt.tikicdn.com/ts/product/40/45/e4/1e946b071981da143fd320ff1bdd7a6c.jpg,https://salt.tikicdn.com/ts/product/13/ed/5e/388b5f6d87124d244582d45af3bb0732.jpg,https://salt.tikicdn.com/ts/product/27/a4/91/961549a7a8e71d3c3dd8198c89e911af.jpg,https://salt.tikicdn.com/ts/product/42/07/0b/970a381f1dd032554d726d5b082dade4.jpg,https://salt.tikicdn.com/ts/product/9e/c5/d3/7c3ceabf4bfa69fc79df1add24e87274.jpg,https://salt.tikicdn.com/ts/product/18/db/3f/bf501090234a1e868e227a50459e2e63.jpg,https://salt.tikicdn.com/ts/product/3b/d2/7d/b49ea87767c5dfa1c97ad9e712e18be1.jpg,https://salt.tikicdn.com/ts/product/9b/4d/bb/ff0b05ec9d9a812808cdd3d2dd1aef92.jpg,https://salt.tikicdn.com/ts/product/3e/d4/2c/cc2d72325795a0d1ec448ac712de69bf.jpg,https://salt.tikicdn.com/ts/product/4e/0c/98/8cd8b6ba24425600e77f66805e9165e3.jpg,https://salt.tikicdn.com/ts/product/cb/5e/36/8272ea043e437545e0691e031bc7bc6e.jpg,https://salt.tikicdn.com/ts/product/96/43/89/c0a62d1c45c0e1d22a9d70f52220e477.jpg,https://salt.tikicdn.com/ts/product/af/22/8b/f0c4dca0e17967832aa25b52d8f04195.jpg,https://salt.tikicdn.com/ts/product/64/c5/19/42e84d6bdf9018e6c8c1918e86602451.jpg",https://salt.tikicdn.com/ts/product/fd/ec/09/be00751faf88d59f5722e0982a69887a.jpg
